bg_households_sum,bg_aggregate_income_sum,GEOID
46.35329067641682,4704939.899451554,48085-190
2542.0,228736200.0,48085-54
833.2154039508878,100109288.92784634,48085-7
2168.3690614651173,351506627.880571,48085-115
76.93517371583299,6232166.236267986,48085-198
964.4145367954151,163529313.37903523,48085-196
1208.0,142439300.0,48085-66
166.75774699234415,33465893.182646737,48085-148
1345.1985342764613,182077939.5323418,48085-147
654.4351020408163,91354047.91836734,48085-61
1243.5550428477259,215490908.96506262,48085-203
889.0,123356900.0,48085-71
113.87452107279694,12917694.061302682,48085-93
2135.40304516719,189125622.79237,48085-3
2770.0,219195900.0,48085-88
1572.6309385348827,205943472.11942896,48085-73
1714.3744337431954,303112109.3634391,48085-41
1082.5346358792185,152166776.02131438,48085-74
51.8649983933908,6695396.31668589,48085-186
4561.0,511746000.0,48085-78
367.4948864105741,43947564.031391986,48085-195
135.44846416382254,22363236.040955633,48085-162
1013.0,250424700.0,48085-119
1599.0,199289000.0,48085-85
799.5998948180962,148780739.59179786,48085-151
368.7056007879562,41704043.02261585,48085-189
741.7054091931152,157509321.4341151,48085-168
1348.9996172981248,290682389.05472636,48085-155
1317.0,310005500.0,48085-111
1743.1814105055457,365800838.37633413,48085-29
2740.0,326663500.0,48085-177
3094.246942613934,459548624.35925156,48085-22
1547.4575358308134,281444695.99668735,48085-141
1182.0,129522600.0,48085-49
1376.5554075813698,144342105.68745944,48085-26
1298.6978935698448,156818929.4345898,48085-47
1175.0,146331100.0,48085-72
1186.0133853876187,100521167.76352482,48085-51
3081.0,281318800.0,48085-55
892.3704490176034,155565000.18028608,48085-206
2023.0,286631500.0,48085-127
3317.0,407674400.0,48085-117
2013.6429318678083,450114248.74483615,48085-140
2490.972651605232,352794086.92033297,48085-226
2688.4890357727068,272072596.6837154,48085-92
2382.3011719814663,266396042.54565278,48085-245
3924.0,429773500.0,48085-184
2269.0,278384500.0,48085-21
907.3166010619924,124576032.8282175,48085-70
2086.0,216415700.0,48085-67
1275.446388261851,104647098.7020316,48085-15
0.0,0.0,48085-105
2228.6462585034014,238535278.57142857,48085-28
1782.3537414965988,309638521.4285714,48085-75
1416.0,223438200.0,48085-86
1949.0,297067400.0,48085-108
1806.0,238944600.0,48085-64
1720.9457364341085,765548303.1007751,48085-90
1386.0,278216500.0,48085-123
2074.0,303647400.0,48085-132
2188.0,186757900.0,48085-24
1679.0,256439700.0,48085-84
1085.0,214218500.0,48085-143
2152.0,498273100.0,48085-116
2574.0,497257900.0,48085-109
1968.9834113143345,241534777.75414717,48085-77
1656.428057553957,151466839.92805755,48085-82
680.932357995405,64501046.70987666,48085-5
2466.302106430155,261720970.5654102,48085-50
2398.0,368479700.0,48085-219
1193.9282982791588,203523460.94646272,48085-158
2412.0,260077400.0,48085-58
2422.0,428137400.0,48085-135
3427.0,441323300.0,48085-139
1995.9263704502032,197730657.25242493,48085-8
1865.2917834294578,303237274.16999716,48085-227
785.8707377228752,157507465.83676672,48085-6
2436.4144953239947,302893061.69374645,48085-38
2210.625414364641,323169630.12891346,48085-242
2188.0,352716800.0,48085-211
1301.3032824342226,258869334.71561056,48085-236
1445.3735518183876,248855909.17578384,48085-131
1509.0,335915100.0,48085-224
1900.2467477968946,192945545.95048258,48085-43
2022.2585225542994,380159263.23371017,48085-213
1505.4449824240987,239685402.8708679,48085-163
630.322216521293,117087574.4484351,48085-209
2283.677783478707,339228525.55156493,48085-180
1470.3680327868854,322834478.44262296,48085-199
2906.289080310118,567512785.5228882,48085-220
965.206616204093,152761552.34090272,48085-229
1676.0,327732600.0,48085-225
1973.0,406359200.0,48085-239
3013.400611620795,366485327.5229358,48085-57
489.5206659144811,39752301.22872965,48085-191
2641.0209771624945,550589745.7270566,48085-153
580.0,68710700.0,48085-65
1217.313456774267,222903343.43950307,48085-121
436.0,73187900.0,48085-97
1275.2370106761566,178597968.46975088,48085-53
2611.2540321389624,301049211.79289126,48085-17
1845.9561513748008,268706780.07515067,48085-1
815.4596858955383,133012945.36553226,48085-150
445.18008646544973,58581030.75058435,48085-193
1194.150744119059,271195712.0019203,48085-102
830.89523874464,103002850.19282447,48085-114
1487.919935241056,142060978.05841684,48085-181
742.1322197916185,71033951.14561027,48085-96
2839.0,443902300.0,48085-101
1210.9659836065573,227834889.59016395,48085-217
828.4522704852334,89822788.0693135,48085-172
1695.430635207466,125504779.42752823,48085-215
2482.423670964776,246659387.52992854,48085-11
2661.0,311234000.0,48085-129
2248.0209152220245,399307646.7249449,48085-149
2205.865049731974,266894200.06274596,48085-192
3589.226678148513,470127371.1649788,48085-230
2002.971205758848,260406842.17156568,48085-156
2002.8634706525702,197710000.14582574,48085-133
1798.0,538949600.0,48085-214
1125.6338150907889,288064104.8420073,48085-13
1630.970297029703,344721196.03960395,48085-252
1142.9160556896093,181018858.99616078,48085-144
485.51163168266197,84895879.99535407,48085-241
2906.1202886928627,448254206.01443464,48085-14
1007.1578947368421,178146594.73684213,48085-63
1462.842105263158,210543205.2631579,48085-62
1649.0,186759900.0,48085-39
1674.0,290620300.0,48085-107
4730.0,501921400.0,48085-176
999.4499139851198,148847571.63485035,48085-197
1543.0165886856657,183755722.24585283,48085-91
1773.6363636363635,264012258.49802372,48085-130
1909.0,472542200.0,48085-218
2668.8797113071373,420179293.98556536,48085-167
1988.6002656042497,453234526.42762285,48085-34
1515.9884057971014,333207086.6666667,48085-89
1130.0115942028986,198636513.33333334,48085-235
2676.531661928147,345852179.94313776,48085-238
3098.6644101707225,380093166.1667253,48085-228
2387.6023009107785,264113575.9829527,48085-9
813.108046945734,112099941.0796363,48085-233
2296.422704199354,260516322.79649284,48085-83
1780.0,283780800.0,48085-232
1618.577295800646,226548577.20350716,48085-56
945.0577319587629,118444468.72852233,48085-237
1919.9422680412372,237684631.27147767,48085-159
2146.254794034091,412236167.5426136,48085-134
1372.8281469021586,278219309.111298,48085-248
1282.6319672131146,282871521.55737704,48085-178
3078.5109642272932,453645403.3162846,48085-30
2290.0505543523477,389009979.3377863,48085-16
938.4530451133827,141723583.3949299,48085-200
40.4974461470131,5096543.060182101,48085-100
1877.2591258429748,301714343.5552028,48085-166
0.0,0.0,48085-202
1985.3702099300233,525626980.77307564,48085-87
1035.990669776741,274278643.4188604,48085-234
2051.0,331724500.0,48085-118
2405.6391202932355,456210875.808064,48085-146
1265.4597509819678,244298696.93335912,48085-208
1945.5402490180322,325236203.06664085,48085-207
1752.6894323905199,261586682.38680393,48085-231
191.2501049097776,18330540.453210242,48085-99
2629.889012827663,208332875.62744004,48085-46
2476.9042409872286,286523543.2094358,48085-249
1869.6501457725947,264207140.41069844,48085-216
1969.0759374793533,445486382.2730748,48085-240
1008.0,268149900.0,48085-212
1967.745205965909,400068032.4573864,48085-250
243.89684126349462,24904922.135645743,48087-Precinct 101
165.90683544361272,11595003.420019556,48087-Precinct 201
32.02439024390244,4113794.6646341463,48087-Precinct 202
241.29406795359293,12397171.815073704,48087-Precinct 301
35.19512195121951,4521101.067073171,48087-Precinct 302
189.36566997344607,10175307.50730978,48087-Precinct 401
39.31707317073171,5050599.390243903,48087-Precinct 402
1249.8965614936458,105298120.83890788,48089-Precinct 101
180.93980615635107,8085152.403793262,48089-Precinct 102
286.8792987744505,23869162.441417854,48089-Precinct 103
1918.1864374190413,163825424.84719074,48089-Precinct 201
245.51770335121512,15816374.942436337,48089-Precinct 202
584.1189414413476,65183033.67777677,48089-Precinct 302
346.39734552599674,31843269.160781875,48089-Precinct 303
268.15115973322975,23605036.587111928,48089-Precinct 304
863.7775549113459,162056258.0019606,48089-Precinct 305
216.95533369972796,21844747.32799552,48089-Precinct 401
1416.1798574936483,121992419.77062723,48089-Precinct 402
2624.9996786260954,383998255.21717906,48091-Precinct 101
2105.953030783878,307932114.5985401,48091-Precinct 102
2464.2482604156608,375857570.8155696,48091-Precinct 103
1217.261969554161,119963671.49395098,48091-Precinct 104
2672.834930960292,266850282.41747582,48091-Precinct 105
1448.0,277375600.0,48091-Precinct 106
1365.0773439565091,334696262.36669374,48091-Precinct 107
1205.3222013170273,128618506.72624648,48091-Precinct 108
893.4497592577554,170190877.15761217,48091-Precinct 109A
10.401941183430003,2327294.9261460723,48091-Precinct 109B
1420.9175988323987,211006414.56966725,48091-Precinct 110
2583.9748653500897,308324901.3165769,48091-Precinct 201
1216.605914510423,139468980.24183968,48091-Precinct 202A
2925.376212956388,450352771.0244597,48091-Precinct 203
2169.4559333795974,304157523.38653713,48091-Precinct 204
2204.3294270655338,394826114.4527642,48091-Precinct 205
1569.3054738081223,289117642.73101825,48091-Precinct 206
1294.43233312921,247647548.31598285,48091-Precinct 207
2168.105313514057,355164409.4718021,48091-Precinct 208A
34.480860371855634,6291526.285089319,48091-Precinct 208B
8.156762668611009,1488318.0459351074,48091-Precinct 208C
67.7939964685109,12489882.165979989,48091-Precinct 208D
4400.993459676298,399508231.90557176,48091-Precinct 301A
1607.0,161508700.0,48091-Precinct 302
457.9771540469974,35407933.746736296,48091-Precinct 303
2168.0985316795663,266246260.4041717,48091-Precinct 304
2612.005763085841,264134030.5695785,48091-Precinct 305
2655.2075970583,241390761.23308194,48091-Precinct 306
1218.1788717310603,112675489.02525252,48091-Precinct 307
1621.4114481563088,197908688.98877725,48091-Precinct 308
2430.4425944237237,226472780.06772754,48091-Precinct 401
2081.125619543657,255523477.46137893,48091-Precinct 402
2279.168467458785,271777093.57537204,48091-Precinct 403
1967.506039347096,298417327.1313051,48091-Precinct 404
2215.4731679249994,244143152.16877225,48091-Precinct 405A
8.335523434077967,1443807.0959264126,48091-Precinct 405B
13.261060008760403,2296965.8344283835,48091-Precinct 405C
2855.1578772111616,279721486.1438449,48091-Precinct 406
1782.3490073325625,347210750.7246824,48091-Precinct 407
1598.48848633712,260909189.10039914,48091-Precinct 408
910.6049452160864,62362726.05552678,48093-Precinct 1
1008.4299115385272,77690676.55870332,48093-Precinct 2
60.64655172413793,3941332.7586206896,48093-Precinct 4
414.2457880683567,31528932.5043205,48093-Precinct 5
220.13159978575263,21818671.067672484,48093-Precinct 6
295.0594924437519,23274681.40229215,48093-Precinct 7
151.41650658086465,11964029.459554298,48093-Precinct 9
270.14368849362495,19733913.779570695,48093-Precinct 10
323.0644180495567,27078984.972233947,48093-Precinct 11
1266.5177921930308,112149856.17781097,48093-Precinct 12
94.50466197260576,9487903.25237912,48093-Precinct 13
77.75717553031065,7840137.554036393,48093-Precinct 14
248.53256039092753,16219656.010510787,48093-Precinct 15
53.94490801246607,3787298.4467678694,48093-Precinct 16
180.84108800781397,13634027.61743488,48095-Precinct 101
23.48171206225681,1624210.038910506,48095-Precinct 102
52.87858117326057,3996934.2428376535,48095-Precinct 203
41.0093332130098,2936394.7315281266,48095-Precinct 204
64.30038910505837,4447603.190661479,48095-Precinct 205
123.55330739299612,8546077.120622568,48095-Precinct 306
58.55115324793902,4314440.684463932,48095-Precinct 407
304.3844357976654,21054012.373540856,48095-Precinct 408
196.3390125481506,24320484.159419104,48097-Precinct 1
2001.1079244931127,120444818.28834659,48097-Precinct 2
325.00267250748533,31756359.82273029,48097-Precinct 3
194.2797455690889,24191830.46691458,48097-Precinct 4
1242.159629531077,121171073.2525901,48097-Precinct 6
867.1839823951436,83110179.73573305,48097-Precinct 7
566.959754753376,71568905.02007896,48097-Precinct 8
837.3999736354815,107009263.63165714,48097-Precinct 10
1466.4743121432173,152152129.01529714,48097-Precinct 11
642.8543103721339,67314908.55227263,48097-Precinct 12
227.24429482321435,25780018.7130758,48097-Precinct 17
903.6374928757813,108649725.52003662,48097-Precinct 18
2900.948403637496,234941695.279303,48097-Precinct 1C
693.9430475693785,83426380.01803243,48097-Precinct 21
1047.009687743016,198878735.14057547,48097-Precinct 22
251.036172389219,28349490.69699071,48097-Precinct 33
1888.4195830136277,140206502.68694636,48097-Precinct 4C
3537.666614281723,346618939.00712794,48099-Precinct 101
746.6140844792175,83159631.4182061,48099-Precinct 102
192.23135271807837,20762364.09608091,48099-Precinct 103
2920.2020973420695,199938032.71816275,48099-Precinct 104
1576.3779541383649,128179591.1978017,48099-Precinct 205
1821.5004381451336,146558910.99884117,48099-Precinct 206
3399.127092752169,304194247.9670304,48099-Precinct 207
2425.980226651622,195035172.7533994,48099-Precinct 308
376.9890939597316,38260153.10402685,48099-Precinct 309
506.88547450977364,54507024.45638742,48099-Precinct 310
1207.3323893434026,73332398.33228445,48099-Precinct 311
2376.8013929628823,235766558.9399443,48099-Precinct 412
1636.3351386614663,143447764.02766374,48099-Precinct 413
188.29999999999998,16590070.0,48099-Precinct 414
109.30437399678972,11233973.19422151,48099-Precinct 415
3077.352276057575,218332567.78882137,48099-Precinct 416
145.42206438538963,11154688.149498204,48101-Precinct 101
137.86306613695055,12920590.920828559,48101-Precinct 201
144.33011530430045,10547121.431669844,48101-Precinct 301
143.38475417335934,9806199.498003392,48101-Precinct 401
417.78486005002566,34930520.1702608,48103-Precinct 1
446.04647412380626,41455295.38233827,48103-Precinct 2
417.356316933777,25966380.114648875,48103-Precinct 3
383.812348892391,32096104.332752053,48103-Precinct 4
175.01112606693,16446241.47009034,48105-Precinct 1
274.58052757413344,21235816.071068406,48105-Precinct 2
286.5784392598552,23545029.1230893,48105-Precinct 3
439.82990709908137,52939713.33575195,48105-Precinct 4
453.3504244404019,29262419.836237337,48107-Precinct 11
544.3352257745879,58460927.910574384,48107-Precinct 27
446.1687634566979,30782609.35999406,48107-Precinct 39
527.881850064576,38172028.60747994,48107-Precinct 44
200.84550004160576,12917303.620492216,48109-Precinct 1
162.21139680388637,7373664.416918613,48109-Precinct 2
161.30936049990294,7424981.4693299625,48109-Precinct 4
14.923076923076923,579712.8205128205,48109-Precinct 3-3
162.71066573152805,9091437.672746388,48109-Precinct 3-5
322.86673189823875,30702716.49706458,48111-Precinct 1
47.11095890410959,6568881.506849315,48111-Precinct 2
14.252054794520548,1987224.6575342466,48111-Precinct 3
35.452446183953036,3601163.639921722,48111-Precinct 4
15.835616438356164,2208027.397260274,48111-Precinct 5
408.4104980746165,36073773.21191844,48111-Precinct 6
389.8280584658357,31391725.046228353,48111-Precinct 7
590.1299347196032,45293288.942104675,48111-Precinct 8
549.1137005207665,38494299.10111839,48111-Precinct 9
490.0,25875300.000000004,48113-1004-01
428.0,103816400.0,48113-1004-02
724.0588697017268,145287030.45525903,48113-1006-01
163.46153846153845,36916230.76923077,48113-1007-01
290.7287449392712,23158415.991902836,48113-1039-01
1722.0934708566288,132488772.70687403,48113-1040-01
1168.524743505317,73796228.89422834,48113-1040-02
1173.9065291433712,45729127.29312598,48113-1041-01
1543.4627906976743,192223790.0,48113-1043-01
585.5372093023256,69321210.0,48113-1043-02
1957.3181920453617,271681065.6181934,48113-1044-01
3975.340105594559,221534557.72540534,48113-1045-01
190.62613065326633,21195771.758793972,48113-1046-01
997.9092104053682,117569059.28669915,48113-1047-01
1540.0907895946318,280514840.7133009,48113-1048-01
1417.1613997913728,224764473.15731677,48113-1049-01
38.114968696642,8780511.781445645,48113-1050-01
70.16619237336369,16164123.961297667,48113-1050-02
187.14517437145173,17769776.96674777,48113-1051-01
2592.099079035126,267421857.99793798,48113-1052-01
1495.0,97473300.0,48113-1054-01
500.0,58487100.0,48113-1055-01
588.0,68749100.0,48113-1056-01
584.945577421287,44111316.766433574,48113-1057-01
477.0,33599400.0,48113-1057-02
1290.0,125114500.0,48113-1058-01
917.0217312481537,132222930.50846004,48113-1059-01
1596.7340153452685,358112334.5268542,48113-1060-01
441.4982332155477,90564687.49116607,48113-1060-02
865.0,105153600.0,48113-1061-01
33.21045863694814,2048630.6043720534,48113-1062-01
595.0,48838900.0,48113-1063-01
387.0,38213600.0,48113-1063-02
242.67692307692306,11233686.358974358,48113-1064-01
1539.5602294455066,71625742.82982792,48113-1065-01
1132.7076923076922,63361998.76923077,48113-1065-02
4.341726618705036,335742.35611510795,48113-1067-02
36.23938223938224,2759794.5945945946,48113-1068-01
50.64157119476268,2454649.0998363337,48113-1076-01
1347.824120603015,62046769.34673367,48113-1078-01
135.28611369990682,12525672.320596458,48113-1078-03
935.1902047459732,116355473.40092714,48113-1079-01
389.89294026377036,36392553.14197052,48113-1079-02
1271.5986757949734,68149286.17833656,48113-1080-01
1816.604346595055,177461836.55071214,48113-1081-01
137.33202164289227,9103094.736842105,48113-1082-01
182.59616330545992,12103442.105263159,48113-1082-02
795.7717000148608,49057809.02860663,48113-1083-01
226.4396127074954,12261339.68867122,48113-1083-02
271.7951719092904,15980696.415508412,48113-1083-03
1756.7371590506552,200054875.27453065,48113-1084-01
81.26284094934466,8442424.725469358,48113-1084-02
1102.2242888523804,65492107.54631766,48113-1085-01
57.425749817117776,3376452.4506217996,48113-1085-02
682.0917766563147,45648589.353231646,48113-1086-01
2541.2034346103037,183796143.1968296,48113-1087-01
1831.1699383301864,136829006.667992,48113-1088-01
1512.0,87723800.0,48113-1089-01
0.0,0.0,48113-1089-03
1922.6940343249241,141965022.3950081,48113-1090-01
1578.2806877591217,91728986.15408795,48113-1091-01
155.20703764320785,7523044.926350245,48113-1091-02
3175.5946356275304,156698169.53441295,48113-1092-01
326.6158256880734,24899549.426605504,48113-1092-02
173.40536437246965,9706130.465587046,48113-1092-03
79.38417431192661,6051850.573394496,48113-1092-04
1144.5221893491125,92232980.91715977,48113-1093-01
8.477810650887573,765019.0828402367,48113-1093-02
961.0,63650400.0,48113-1094-01
1061.0,75891000.0,48113-1095-01
1036.0,63225300.0,48113-1096-01
1904.0,134569200.0,48113-1097-01
1085.0,65727100.0,48113-1098-01
55.64322996622659,4336348.4801965,48113-1099-01
830.2605288932419,60459869.83349657,48113-1100-01
1418.0,57515400.0,48113-1100-02
53.118511263467184,4072294.17238002,48113-1100-03
991.7181086296835,85588180.25678116,48113-1101-01
360.71608258653833,23815899.46063155,48113-1101-02
56.176065510883475,3125969.0669373507,48113-1101-03
1504.0213040671401,86973911.10393803,48113-1102-01
320.337972166998,17024114.11530815,48113-1103-01
1769.1986978032696,110865719.87874536,48113-1104-01
25.886435331230285,2556330.599369085,48113-1105-01
164.91532686084142,10538544.603421174,48113-1106-01
692.725022967674,44044013.005300045,48113-1107-01
1876.0,122057800.0,48113-1108-01
51.08868201861832,3253775.6001959825,48113-1108-02
584.926734695854,47522725.59348088,48113-1109-01
27.612281757977122,2361257.194461168,48113-1109-02
16.80548750612445,1070320.9211170995,48113-1110-01
1248.8220501512467,85961218.0120739,48113-1111-01
274.3301506798445,15553898.80624454,48113-1113-01
998.2013272944581,45017529.65263277,48113-1114-01
991.0,72550900.0,48113-1115-01
1003.1027653294653,81919495.61151884,48113-1116-01
1719.8354755784062,143978688.94601542,48113-1121-01
8.16452442159383,558511.0539845759,48113-1121-02
11.1865234375,660217.28515625,48113-1124-01
365.8223507939077,24411841.332650013,48113-1125-01
2118.404445613278,119867105.2242362,48113-1125-02
334.79307025986526,63380792.10779596,48113-1128-01
281.1120864280891,17334712.22147198,48113-1129-01
172.60882652068193,30476559.3668634,48113-1133-01
517.251938425582,39177309.311476834,48113-1134-01
790.9862038399872,58790987.46741409,48113-1135-01
8.738853503184714,556566.8789808918,48113-1136-01
14.872659176029963,891811.6104868914,48113-1137-01
18.617350369872224,1015391.2575655682,48113-1139-01
753.9534412955466,144081563.00607288,48113-1141-01
1429.2544960977264,283410482.57704294,48113-1142-01
806.7455039022735,196958017.4229571,48113-1143-01
1552.4785142024764,274348909.8324836,48113-1144-01
28.521485797523667,4388290.167516387,48113-1144-02
1347.923611111111,193780215.97222224,48113-1146-01
382.48871527777777,55547962.58680555,48113-1147-01
40.61538461538461,1880114.8717948718,48113-1151-01
35.39836375078666,2678711.5166771556,48113-1153-01
636.9342884559236,153810638.07069677,48113-1163-01
1390.0,295002200.0,48113-1164-01
946.2205173742204,356701398.6782324,48113-1165-01
1590.8120116631217,465316482.2873026,48113-1168-01
1421.4531508549424,408133576.60077566,48113-1169-01
1048.0,144191700.0,48113-1170-01
1548.600650208493,178032849.93000284,48113-1171-01
1121.3573639802546,121776611.66047679,48113-1172-01
174.1519869549418,13775968.074824143,48113-1172-02
438.35181644359466,119469260.4206501,48113-1173-01
1520.6481835564055,298920639.57934994,48113-1174-01
1904.7990657262042,129016509.37621228,48113-1300-01
7.7732035928143715,807053.4431137724,48113-1300-02
1091.0,80572300.0,48113-1301-01
802.4699103713189,51413116.38924456,48113-1301-02
2156.9371182230584,111704298.95261826,48113-1302-01
148.4397705544933,13008457.170172084,48113-1303-01
1403.0,149301200.0,48113-1304-01
1065.5761470549237,71280466.12190744,48113-1305-01
357.1662303664922,15592642.015706807,48113-1307-01
1553.0,115184500.0,48113-1308-01
17.860890787065284,1668877.2422208663,48113-1308-03
567.8337696335078,24789657.984293196,48113-1309-01
2730.1391092129347,257227222.75777915,48113-1310-01
1207.0,123556600.0,48113-1311-01
619.7937158469946,52956510.92896175,48113-1312-01
169.11039260969977,12657158.891454965,48113-1313-01
1055.9595670880308,89033856.1312361,48113-1314-01
458.8896073903002,34345841.108545035,48113-1314-02
107.79170194750212,8237202.878916172,48113-1314-03
19.977842003853564,1773607.9479768786,48113-1315-01
10.101156069364162,896768.063583815,48113-1315-02
1090.0,50458000.0,48113-1316-01
1513.7742402315484,138475436.46888566,48113-1324-01
1675.2896921078968,191714939.47190338,48113-1325-01
824.0,73201400.0,48113-1326-01
2163.6331198536136,144031392.3147301,48113-1327-01
560.3668801463862,33967007.6852699,48113-1327-02
4.310109289617486,368265.0273224044,48113-1328-01
6.896174863387978,589224.043715847,48113-1329-01
337.8338962235186,26327830.058335893,48113-1401-01
1464.0,88258700.0,48113-1402-01
663.1453949564126,50233377.61277317,48113-1402-02
548.9121176926055,43206259.38830817,48113-1402-03
32.08344027036962,2395588.61486131,48113-1403-01
566.127302022298,47585059.09896602,48113-1404-01
265.68895899053626,26237247.697160885,48113-1405-01
43.30094637223975,4276043.911671924,48113-1405-02
12.943217665615142,1278165.2996845425,48113-1405-03
34.25,3596377.4813895784,48113-1406-01
137.5,14438011.786600497,48113-1406-02
12.70788643533123,1254925.930599369,48113-1407-01
2.1179810725552053,209154.3217665615,48113-1407-02
4.6786666666666665,334486.5333333333,48113-1408-01
281.00774489629265,18741701.13575045,48113-1409-01
165.88,11859068.0,48113-1409-02
196.86206896551727,14103365.51724138,48113-1410-01
482.5875216637782,29753734.66204506,48113-1410-02
477.8266897746967,49132103.63951474,48113-1410-03
294.7149046793761,30303797.487001732,48113-1410-04
1611.2594172427603,149174556.30663636,48113-1411-01
554.9021532923335,61886241.122133605,48113-1411-02
16.838429464906184,1917602.5712300208,48113-1411-03
360.1617898319797,27998534.278161958,48113-1412-01
5.481629926519706,309347.62859051436,48113-1412-03
1469.0914997292907,136080440.60638875,48113-1700-01
1419.7240344380764,121376052.5203947,48113-1701-01
1826.853799959567,153118402.19579902,48113-1702-01
2268.0,208770700.0,48113-1703-01
758.3973509933775,59102572.18543047,48113-1704-01
1297.6026490066224,96057627.81456953,48113-1705-01
2248.0,177515100.0,48113-1706-01
1492.4125714124302,64826281.08779933,48113-1707-01
12.124095560247728,769069.9560049998,48113-1707-02
8.17431906614786,535282.3346303502,48113-1707-03
664.1226053639847,45169786.78160919,48113-1708-01
87.87739463601534,5976913.218390805,48113-1708-02
1960.9386218876664,183660413.08627677,48113-1709-01
1216.9698783830427,101729446.30733448,48113-1710-01
2011.0,128188100.0,48113-1711-01
1361.0,126493600.0,48113-1712-01
4.9176610978520285,286665.5131264916,48113-1712-02
761.2688333420928,73664489.85751376,48113-1713-01
1517.6804548867497,145403907.90527132,48113-1714-01
1206.0,87560200.0,48113-1715-01
1325.430164319249,138916265.72769952,48113-1716-01
2042.569835680751,138439334.27230048,48113-1717-01
1073.97455680092,113171291.62886402,48113-1718-01
1452.124164278892,105359790.54441261,48113-1719-01
821.0,74737700.0,48113-1719-02
1477.0,164914600.0,48113-1720-01
1183.1240204218877,103978865.35278536,48113-1721-01
60.62244897959184,6708530.612244898,48113-1721-02
0.0,0.0,48113-1721-03
17.583053127101547,958980.6321452588,48113-1721-09
2247.0,174875500.0,48113-1722-01
199.30136173542093,11054971.93982098,48113-1723-01
98.89652677279305,6668216.7149059335,48113-1724-02
202.2885798199369,21174797.983100414,48113-1725-01
1611.875835721108,145747409.4555874,48113-1726-01
183.97629629629628,23404960.0,48113-1727-01
1018.174702978518,105819232.31396645,48113-1728-01
1259.0,85153700.0,48113-1729-01
605.0,59760200.0,48113-1732-01
1840.2207334273626,151904216.71368125,48113-1733-01
572.7792665726375,63019983.28631876,48113-1733-02
848.922383501514,66185672.399159186,48113-1734-01
19.487617421007688,1548058.0700256191,48113-1734-02
2465.8455348707985,258680502.54263803,48113-1735-01
502.2936062598554,83130676.27324387,48113-1735-02
542.1460869565217,88851309.95652173,48113-1736-01
1899.6520208185295,385862530.8361611,48113-1737-01
0.0,0.0,48113-1737-03
2244.1998473532826,150098251.89357623,48113-1738-01
1263.0,148877600.0,48113-1739-01
2313.0,234938900.0,48113-1740-01
1931.5919615552643,213468456.05067715,48113-1741-01
808.1066767093148,65083572.00950187,48113-1741-03
2772.2999999999997,246242989.56521738,48113-1742-01
709.7,39655510.43478261,48113-1742-03
2534.2018138944313,265076554.11028478,48113-1743-01
4.727327327327327,636185.9459459459,48113-1744-01
22.8024024024024,3068661.621621622,48113-1744-02
1445.4628776284974,131801727.73855524,48113-1745-01
836.0,86912800.0,48113-1746-01
2022.0477325293677,227483730.42679667,48113-1747-01
1243.0,118684100.0,48113-1748-01
3076.0,268685400.0,48113-1749-01
2542.0,231202100.0,48113-1750-01
1318.0976525002181,142454392.63563704,48113-1751-01
966.3713592233009,188705591.01941746,48113-1751-02
1604.9805389221556,121835757.33532932,48113-1751-03
4.045204642638973,446033.4147831399,48113-1751-04
7.6286407766990285,1692108.9805825243,48113-1751-05
1207.0,118631800.0,48113-1752-01
524.0,89087200.0,48113-1752-02
20.91963377416073,1849784.469311631,48113-2000-01
19.54757152361943,2954922.48835662,48113-2001-01
598.403379091869,113835263.35797255,48113-2002-01
1433.2708141507978,322950314.54169416,48113-2003-01
1093.162330909688,238480149.490431,48113-2004-01
492.0,115859000.0,48113-2005-01
717.1338662217731,199131473.95514,48113-2006-01
1333.0296096258721,494050798.65476227,48113-2007-01
335.11259160559626,142269669.82011992,48113-2008-01
258.6745647969052,104281988.58800773,48113-2008-02
980.239608801956,204568560.63569683,48113-2009-01
608.2295863679292,171500218.30976632,48113-2010-01
965.7704136320708,331335981.6902337,48113-2011-01
1086.0972205491043,90892843.51010013,48113-2015-01
1591.180023850195,382567054.1315628,48113-2016-01
109.66345441067458,26605635.43365456,48113-2016-02
2057.4328549911447,176102418.5057186,48113-2017-01
358.3254352030948,144455211.41199225,48113-2018-01
690.0,321182100.0,48113-2019-01
1705.077603315303,369046591.45917964,48113-2020-01
0.2972972972972973,62831.08108108108,48113-2020-03
1439.8874083944038,642137130.1798801,48113-2021-01
411.08212604618836,123001282.12105195,48113-2022-01
1036.160016396058,141706668.77929536,48113-2023-01
1448.8091286307053,261066646.05809128,48113-2024-01
1574.4334433038498,392826786.72078663,48113-2025-01
1696.0037035040098,405031178.0512144,48113-2026-01
999.8905380333952,166824628.20037106,48113-2027-01
3.513853904282116,450132.4937027708,48113-2028-01
446.0628397521,114178838.03817542,48113-2030-01
327.2986247544204,91528849.70530452,48113-2030-02
0.0,0.0,48113-2030-03
116.44078530715642,28938927.99240025,48113-2030-04
0.0,0.0,48113-2030-05
4115.0,407907800.0,48113-2031-01
2721.4760383386583,198576469.3290735,48113-2032-01
1982.5239616613417,186034330.6709265,48113-2033-01
1683.5234774523476,129597136.68061367,48113-2035-01
513.4765225476522,39449763.31938633,48113-2035-02
1598.0,266968000.0,48113-2037-01
1892.3116089613034,295605592.46435845,48113-2038-01
